titulo_servico;siglaorgao;nome_orgao;categoria;url
Solicitar participação em eventos promocionais do turismo;FUNDTUR;Fundação de Turismo de Mato Grosso do Sul;Turismo;https://www.ms.gov.br/turismo/eventos-promocionais-do-turismo60
Solicitar participação em seminário socioeducativo da área vegetal;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Agropecuária e Vida Rural;https://www.ms.gov.br/agropecuaria-e-vida-rural/assistir-seminario-socioeducativo-da-area-vegetal141
Solicitar participação no curso de libras;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Educação e Pesquisa;https://www.ms.gov.br/educacao-e-pesquisa/curso-de-libras191
Solicitar passe estudantil;UEMS;Universidade Estadual de Mato Grosso do Sul;Educação e Pesquisa;https://www.ms.gov.br/educacao-e-pesquisa/92-unidade-universitaria-de-campo-grande-servico-de-atendimento-estudantil-passe-do-estudante15
Solicitar pedido de acesso à informação;UEMS;Universidade Estadual de Mato Grosso do Sul;Comunicação e Transparência;https://www.ms.gov.br/comunicacao-e-transparencia/pedido-de-acesso-a-informacao64
Solicitar pedido de acesso à processo administrativo disciplinar ou à sindicância no âmbito da Corregedoria da (SAS);SEJUSP;Secretaria de Estado de Justiça e Segurança Pública de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/pedido-de-acesso-a-processo-administrativo-disciplinar-ou-a-sindicancia-no-ambito-da-corregedoria-da-sas40
Solicitar pedido de renovação de empréstimo de livro;UEMS;Universidade Estadual de Mato Grosso do Sul;Educação e Pesquisa;https://www.ms.gov.br/educacao-e-pesquisa/pedido-de-renovacao-de-emprestimo-de-livro36
Solicitar pedido de vista e cópia;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia126
Solicitar pedido de vista e cópia;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia82
Solicitar pedido de vista e cópia;AGEMS;Agência Estadual de Regulação de Serviços Públicos de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms115
Solicitar pedido de vista e cópia;AGRAER;Agência de Desenvolvimento Agrário e Extensão Rural de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms57
Solicitar pedido de vista e cópia;SEJUSP;Secretaria de Estado de Justiça e Segurança Pública de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms94
Solicitar pedido de vista e cópia;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia190
Solicitar pedido de vista e cópia;AEM;Agência Estadual de Metrologia de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms112
Solicitar pedido de vista e cópia;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms77
Solicitar pedido de vista e cópia;UEMS;Universidade Estadual de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia108
Solicitar pedido de vista e cópia;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms141
Solicitar pedido de vista e cópia;SEC;Secretaria de Estado da Cidadania;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia76
Solicitar pedido de vista e cópia;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia189
Solicitar pedido de vista e cópia;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms188
Solicitar pedido de vista e cópia;PCMS;Polícia Civil de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms108
Solicitar pedido de vista e cópia;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-vista-e-copia148
Solicitar pedido de vista e cópia;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms39
Solicitar pedido de vista e cópia;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms4
Solicitar pedido de vista e cópia;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms56
Solicitar pedido de vista e cópia;FUNDTUR;Fundação de Turismo de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms153
Solicitar pedido de vista e cópia;CBMMS;Corpo de Bombeiros Militar;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia53
Solicitar pedido de vista e cópia;FERTEL - Educativa MS;Fundação Estadual Jornalista Luiz Chagas de Rádio e Televisão;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms39
Solicitar pedido de vista e cópia;AGESUL;Agência Estadual de Gestão de Empreendimentos de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms1
Solicitar pedido de vista e cópia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia14
Solicitar pedido de vista e cópia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms135
Solicitar pedido de vista e cópia;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia85
Solicitar pedido de vista e cópia;ESCOLAGOV;Fundação Escola de Governo;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia19
Solicitar pedido de vista e cópia;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia113
Solicitar pedido de vista e cópia;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms126
Solicitar pedido de vista e cópia;FADEB;Fundação da Apoio e Desenvolvimento à Educação Básica;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia-sistema-e-ms124
Solicitar pedido de vista e cópia;FUNDECT;Fundação de Apoio ao Desenvolvimento do Ensino, Ciência e Tecnologia de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia152
Solicitar pedido de vista e cópia;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-pedido-de-vista-e-copia182
Solicitar peticionamento em processo administrativo;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms79
Solicitar peticionamento processual;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual90
Solicitar peticionamento processual;FUNDTUR;Fundação de Turismo de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms200
Solicitar peticionamento processual;FUNDECT;Fundação de Apoio ao Desenvolvimento do Ensino, Ciência e Tecnologia de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual133
Solicitar peticionamento processual;AGEMS;Agência Estadual de Regulação de Serviços Públicos de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms63
Solicitar peticionamento processual;PCMS;Polícia Civil de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms58
Solicitar peticionamento processual;SEJUSP;Secretaria de Estado de Justiça e Segurança Pública de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms132
Solicitar peticionamento processual;ESCOLAGOV;Fundação Escola de Governo;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual146
Solicitar peticionamento processual;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms15
Solicitar peticionamento processual;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms145
Solicitar peticionamento processual;SEC;Secretaria de Estado da Cidadania;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual140
Solicitar peticionamento processual;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual87
Solicitar peticionamento processual;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms191
Solicitar peticionamento processual;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual86
Solicitar peticionamento processual;CBMMS;Corpo de Bombeiros Militar;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual132
Solicitar peticionamento processual;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms94
Solicitar peticionamento processual;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms153
Solicitar peticionamento processual;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms180
Solicitar peticionamento processual;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual48
Solicitar peticionamento processual;FADEB;Fundação da Apoio e Desenvolvimento à Educação Básica;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms9
Solicitar peticionamento processual;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual25
Solicitar peticionamento processual;UEMS;Universidade Estadual de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual91
Solicitar peticionamento processual;AEM;Agência Estadual de Metrologia de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms86
Solicitar peticionamento processual;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms142
Solicitar peticionamento processual;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms100
Solicitar peticionamento processual;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms136
Solicitar peticionamento processual;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual99
Solicitar peticionamento processual;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual9
Solicitar peticionamento processual;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual76
Solicitar peticionamento processual;AGRAER;Agência de Desenvolvimento Agrário e Extensão Rural de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual-sistema-e-ms188
Solicitar peticionamento processual;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Administração Pública;https://www.ms.gov.br/administracao-publica/solicitar-peticionamento-processual74
Solicitar primeiro emplacamento de veículo;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Trânsito e Transportes;https://www.ms.gov.br/transito-e-transportes/solicitacao-de-primeiro-registro-de-veiculo121
Solicitar processo de concurso público docente;UEMS;Universidade Estadual de Mato Grosso do Sul;Educação e Pesquisa;https://www.ms.gov.br/educacao-e-pesquisa/processo-de-concurso-publico-docente39
Solicitar produção e adaptação de materiais didáticos em Libras;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Educação e Pesquisa;https://www.ms.gov.br/educacao-e-pesquisa/solicitar-producao-e-adaptacao-de-materiais-didaticos-em-libras-cas164
Solicitar programa Detran vai onde o idoso está;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Trânsito e Transportes;https://www.ms.gov.br/transito-e-transportes/programa-detran-vai-onde-o-idoso-esta68
Solicitar programa Detran vai à escola;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Trânsito e Transportes;https://www.ms.gov.br/transito-e-transportes/programa-detran-vai-a-escola9
Solicitar programa remédio em casa - PRC;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Saúde e Cuidado;https://www.ms.gov.br/saude-e-cuidado/programa-remedio-em-casa-prc166
