idservico;titulo_servico;slug_servico;slug_categoria;nome_popular;siglaorgao;nome_orgao;servico_ativo;digital;online;agendavel;acesso_externo;custo;tempo;tipo_tempo;data_criacao_servico;data_atualizacao_servico
610;Autorização específica - crédito outorgado e redução do percentual de MVA nas operações internas realizadas por estabelecimentos comerciais atacadistas (Decreto nº 15.368/2020) - apenas para atacadistas;autorizacao-especifica-utilizacao-de-credito-outorgado-nas-operacoes-internas-realizadas-por-estabelecimentos-comerciais-atacadistas-com-mercadorias-destinadas-a-comercializacao-ou-a-industrializacao-dec-15368202042;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 13:51:29.470569+00:00;2025-12-13 00:54:59.198905+00:00
384;Autorização específica - crédito outorgado nas operações internas e interestaduais com açúcar pelos fabricantes de açúcar;autorizacao-especifica-credito-outorgado-nas-operacoes-internas-e-interestaduais-com-acucar-pelos-fabricantes-de-acucar145;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms;;Dias corridos;2023-05-11 17:26:53.776541+00:00;2025-11-17 20:29:12.502415+00:00
537;Autorização específica - crédito presumido incidente nas operações com energia elétrica e serviços de comunicação;autorizacao-especifica-credito-presumido-incidente-nas-operacoes-com-energia-eletrica-e-servicos-de-comunicacao123;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms;;Dias corridos;2023-05-16 12:19:13.189173+00:00;2025-11-25 12:45:04.853347+00:00
612;Autorização específica - crédito presumido nas operações com os produtos resultantes da industrialização do leite (art. 1º do Decreto nº 6.996/1993) - apenas para industrializadores de leite;autorizacao-especifica-credito-presumido-incidente-nas-operacoes-com-os-produtos-resultantes-da-industrializacao-do-leite128;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 15:28:10.146878+00:00;2025-12-10 17:38:22.599698+00:00
616;Autorização específica - crédito presumido nas operações internas ou interestaduais com produtos cerâmicos (art. 77, II do Anexo I ao RICMS) - apenas para indústrias;autorizacao-especifica-credito-presumido-nas-operacoes-internas-ou-interestaduais-com-produtos-ceramicos137;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 17:50:23.162795+00:00;2025-12-09 18:01:53.363488+00:00
562;Autorização específica - diferimento do ICMS na aquisição de embalagens plásticas e latas produzidas em MS para acondicionar os produtos do adquirente (Resolução Interna SEF de 1993) - apenas para indústrias e abatedores de animais;autorizacao-especifica-diferimento-do-icms-na-aquisicao-de-embalagens-plasticas-e-latas-produzidas-em-ms-e-utilizadas-no-acondicionamento-dos-produtos-do-adquirente-resolucao-interna-sef-000-de-17081993173;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-17 14:34:42.930056+00:00;2025-12-16 19:56:23.076146+00:00
609;Autorização específica - diferimento do ICMS na aquisição de produtos agrícolas por empresa industrializadora de ração animal, na operação interna (art. 7º do Decreto nº 9.895/2000) - apenas para indústrias de ração animal;autorizacao-especifica-aquisicao-de-produtos-agricolas-por-empresa-industrializadora-de-racao-animal-com-diferimento-do-lancamento-e-do-pagamento-do-icms-na-operacao-interna28;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 13:23:36.200660+00:00;2025-12-08 13:47:35.692241+00:00
606;Autorização específica - diferimento do ICMS na aquisição de produtos agrícolas por indústrias, na operação interna (art. 3º do Decreto nº 9.895/2000) - apenas para indústrias, exceto fabricantes de ração animal;autorizacao-especifica-aquisicao-de-produtos-agricolas-por-industria-exceto-fabricante-de-racao-animal-com-diferimento-do-lancamento-e-do-pagamento-do-icms-na-operacao-interna28;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 11:32:12.476127+00:00;2025-12-13 00:51:34.150695+00:00
608;Autorização específica - diferimento do ICMS nas operações internas com couro bovino ou bufalino e produtos químicos adquiridos por industrializadores de couro (Decreto nº 11.796/2005) - apenas para indústrias de couro;autorizacao-especifica-diferimento-do-lancamento-e-do-pagamento-do-icms-nas-operacoes-internas-com-couro-bovino-ou-bufalino-e-produtos-quimicos-adquiridos-por-empresa-industrializadora-de-couro193;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 12:30:17.288749+00:00;2025-12-08 13:45:38.980638+00:00
565;Autorização específica - diferimento do ICMS nas saídas internas de algodão em pluma, realizadas por produtor, para outro estabelecimento do mesmo produtor (art. 10, II do Decreto nº 9.895/2000) - apenas para produtores de algodão;autorizacao-especifica-saidas-internas-de-algodao-em-pluma-realizadas-por-produtor-para-outro-estabelecimento-do-mesmo-produtor-com-diferimento-do-lancamento-e-do-pagamento-do-icms-art-10-ii-do-dec-98952000185;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-17 17:24:39.259014+00:00;2025-12-16 19:55:58.696682+00:00
564;Autorização específica - diferimento do ICMS no recebimento de grãos da CONAB - para estabelecimentos industriais, comerciais ou de cooperativas (art. 1º, § 1º, II, c do Anexo II ao RICMS);autorizacao-especifica-diferimento-do-icms-no-recebimento-de-graos-da-conab-apenas-para-estabelecimentos-industriais-ou-comerciais-ou-de-cooperativas-art-1o-1o-ii-c-do-anexo-ii-ao-regulamento-do-icms142;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-17 15:54:38.081159+00:00;2025-12-16 19:56:47.586200+00:00
558;Autorização específica - diferimento do lançamento e do pagamento do ICMS Garantido-Abate (Decreto nº 12.056/2006) - serviço exclusivo para atacadistas de carne (CAE 4.17.00);autorizacao-especifica-diferimento-do-lancamento-e-pagamento-do-icms-incidente-na-aquisicao-de-gado-garantido-abate-decreto-no-120562006-servico-exclusivo-para-atacadistas-de-carne-cae-4170089;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-17 12:55:03.296745+00:00;2025-12-16 20:00:31.005576+00:00
556;Autorização específica - diferimento do lançamento e do pagamento do ICMS incidente na aquisição de gado bovino e bufalino em pé para abate (Decreto nº 12.056/2006) - serviço exclusivo para frigoríficos (CAE 3.17.03);autorizacao-especifica-diferimento-do-lancamento-e-pagamento-do-icms-incidente-na-aquisicao-de-gado-em-pe-para-abate-art-2o-1o-e-art-17-d-ii-do-decreto-no-120562006-servico-exclusivo-para-frigorificos-cae-31703179;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-17 12:29:57.371162+00:00;2025-12-10 17:35:48.014935+00:00
1038;Autorização específica - dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais (art. 72, V do Anexo V ao RICMS) - apenas para usinas e industriais de combustíveis, derivados ou não de petróleo;autorizacao-especifica-dilatacao-do-prazo-para-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-art-72-v-do-anexo-v-ao-ricms-servico-exclusivo-para-industriais-de-combustiveis-derivados-ou-nao-de-petroleo36;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2024-06-24 18:36:47.275416+00:00;2025-12-18 15:11:53.154286+00:00
554;Autorização específica - dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais (art. 72, V do Anexo V ao RICMS) - serviço exclusivo para cerealistas ou comercializadoras de cereais;autorizacao-especifica-dilatacao-do-prazo-para-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-art-72-v-do-anexo-v-ao-ricms188;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms;;Meses;2023-05-17 12:17:17.020477+00:00;2025-12-08 13:39:03.344324+00:00
557;Autorização específica - dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais - diferimento do ICMS Garantido-Abate - serviços exclusivos para atacadistas de carne (CAE 4.17.00);autorizacao-especifica-dilatacao-do-prazo-para-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-e-diferimento-do-icms-nas-operacoes-com-gado-para-abate-servico-exclusivo-para-atacadistas-de-carne-cae-4170056;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-17 12:41:33.166327+00:00;2025-12-16 20:00:56.885367+00:00
559;Autorização específica - dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais - diferimento do ICMS nas operações com gado bovino e bufalino para abate ou diferimento do ICMS Garantido-Abate - exclusivo para frigoríficos;autorizacao-especifica-dilatacao-do-prazo-para-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-e-diferimento-do-icms-nas-operacoes-com-gado-para-abate-servico-exclusivo-para-frigorificos-cae-31703159;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-17 13:10:02.219818+00:00;2025-12-16 19:57:10.264292+00:00
1037;Autorização específica - dilatação do prazo para pagamento semanal do ICMS nas saídas interestaduais - empresas NÃO ENQUADRADAS como cerealistas ou comercializadoras de cereais, usinas ou industriais de combustíveis, frigoríficos e atacadistas de carne;autorizacao-especifica-dilatacao-do-prazo-p-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-p-empresas-que-nao-se-enquadram-como-cerealistas-comercializadoras-de-cereais-industriais-de-combustiveis-frigorificos-e-atacadistas-de-carne88;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2024-06-24 18:04:44.417903+00:00;2025-12-18 15:11:28.630749+00:00
388;Autorização Específica mediante Termo de Acordo - concessão e renovação - distribuidora de medicamentos localizada neste Estado - tratamento tributário do Decreto nº 9.578/1999;autorizacao-especifica-distribuidora-de-medicamentos-localizada-neste-estado-assumir-a-responsabilidade-pelo-icms-st-devido-e-adotar-base-de-calculo-do-icms-sem-aplicacao-do-pmc104;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms;;Dias corridos;2023-05-11 17:54:39.335708+00:00;2025-11-17 20:23:34.823497+00:00
607;Autorização específica - percentual de valor diferenciado de MVA para produtos alimentícios (art. 6º-D do Anexo III ao RICMS) - apenas para indústrias de alimentos;autorizacao-especifica-concessao-percentual-de-valor-de-margem-de-valor-diferenciado-para-produtos-alimenticios80;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 11:46:25.411637+00:00;2025-12-10 17:37:51.494476+00:00
615;Autorização específica - redução de base de cálculo nas operações com produtos resultantes da industrialização da mandioca (art. 60-B do Anexo I ao RICMS) - apenas para industrializadores de mandioca;autorizacao-especifica-reducao-de-base-de-calculo-nas-operacoes-com-produtos-resultantes-da-industrializacao-da-mandioca84;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 17:42:40.910467+00:00;2025-12-13 00:57:30.533686+00:00
594;Autorização específica - redução de base de cálculo nas operações internas com máquinas novas relacionadas no Decreto nº 16.114/2023 - apenas para empresas comercializadoras das máquinas citadas;autorizacao-especifica-reducao-de-base-de-calculo-nas-operacoes-internas-com-maquinas-novas-relacionadas-no-dec-16114202393;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-19 13:43:10.002827+00:00;2025-12-18 15:10:38.136152+00:00
613;Autorização específica - redução de base de cálculo nas saídas de farinha de mandioca promovidas por produtor rural (art. 60-F do Anexo I ao RICMS) - apenas para produtores rurais;autorizacao-especifica-reducao-de-base-de-calculo-nas-saidas-de-farinha-de-mandioca-promovidas-por-produtor-rural91;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 15:47:14.190522+00:00;2025-12-13 00:58:44.585903+00:00
611;Autorização específica - remessa interna para industrialização com diferimento do ICMS incidente sobre o valor do serviço de industrialização, no retorno dos produtos ao estabelecimento de origem (Decreto nº 11.236/2003);autorizacao-especifica-remessa-para-industrializacao-operacao-interna-com-diferimento-do-icms-incidente-sobre-o-valor-do-servico-de-industrializacao-no-retorno-dos-produtos-ao-estabelecimento-de-origem-dec-1123620036;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Cinco Uferms.;;Meses;2023-05-22 14:54:26.764321+00:00;2025-12-13 00:53:09.519874+00:00
596;Autorização - inclusão de franqueadora no regime especial de transportadora conveniada (Anexo XII ao RICMS) - apenas para transportadoras de MS com regime especial de transportadora conveniada;autorizacao-inclusao-de-franqueadora-no-regime-especial-de-transportadora-conveniada-anexo-xii-ao-ricms75;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms.;;Meses;2023-05-19 14:24:42.958648+00:00;2025-12-16 19:53:07.477852+00:00
141;Autorização para impressão de documentos fiscais (AIDF);autorizacao-para-impressao-de-documentos-fiscais-aidf173;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Horas;2023-05-05 14:50:21.342010+00:00;2025-10-28 15:50:11.147244+00:00
146;Autorização para impressão de documentos fiscais (AIDF) - cancelamento do pedido;autorizacao-para-impressao-de-documentos-fiscais-aidf-cancelamento-do-pedido199;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-05-05 15:00:48.659670+00:00;2025-10-28 15:50:38.788635+00:00
132;Autorização para impressão de documentos fiscais (AIDF) - comprovação intempestiva;autorizacao-para-impressao-de-documentos-fiscais-aidf-comprovacao-intempestiva112;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Dez Uferms;;Dias úteis;2023-05-05 14:19:53.801868+00:00;2025-10-28 15:51:00.988342+00:00
130;Autorização para impressão de documentos fiscais (AIDF) - quando não concedida por meio eletrônico;autorizacao-para-impressao-de-documentos-fiscais-aidf-quando-nao-concedida-por-meio-eletronico151;empresa-industria-e-comercio;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-05-05 14:09:54.947362+00:00;2025-11-11 14:59:38.279030+00:00
1366;Autorizar cultivos em unidades de pesquisa ou demonstrativa;autorizacao-para-cultivos-em-unidades-de-pesquisa-ou-demonstrativa146;agropecuaria-e-vida-rural;Pesquisa Científica ou Demonstração Técnica;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;False;Sem custo.;0.0;Dias corridos;2025-05-15 19:04:42.629516+00:00;2026-04-29 18:26:29.674980+00:00
1342;Avaliar programas de integridade de pessoas jurídicas de direito privado;avaliar-programas-de-integridade119;empresa-industria-e-comercio;Programas de Integridade;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Dias úteis;2025-03-21 13:32:44.893181+00:00;2025-10-02 15:01:17.003972+00:00
437;Aviação da Polícia Militar – Apoio aéreo para proteger vidas;12-aviacao-da-policia-militar-apoio-aereo-para-proteger-vidas84;seguranca;Grupamento Aéreo da Polícia Militar;PMMS;Polícia Militar de Mato Grosso do Sul;False;False;False;False;False;Não há custo.;;Minutos;2023-05-12 13:34:34.427746+00:00;2024-09-05 20:47:20.376013+00:00
385;Baixar aplicativo MS Contrata+;aplicativo-ms-contrata192;ciencia-e-tecnologia;MS CONTRATA +;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;False;False;False;False;False;Sem custo;;Meses;2023-05-11 17:34:55.631437+00:00;2024-09-05 20:47:22.341844+00:00
430;Batalhão de CHOQUE – Terceiro nível de força para proteção de vidas nas cidades e campos do Estado;09-batalhao-de-choque-terceiro-nivel-de-forca-para-protecao-de-vidas-nas-cidades-e-campos-do-estado4;seguranca;;PMMS;Polícia Militar de Mato Grosso do Sul;False;False;False;False;False;Não há custo.;;Minutos;2023-05-11 20:54:49.786986+00:00;2024-09-05 20:47:20.013391+00:00
431;Batalhão de Operações Especiais (BOPE) – Terceiro nível de força para proteger vidas nas cidades e campos do Estado;10-batalhao-de-operacoes-especiais-bope-terceiro-nivel-de-forca-para-proteger-vidas-nas-cidades-e-campos-do-estado119;seguranca;;PMMS;Polícia Militar de Mato Grosso do Sul;False;False;False;False;False;Não há custo.;;Minutos;2023-05-11 21:02:04.215001+00:00;2024-09-05 20:47:20.173301+00:00
480;Batalhões e Companhias de Guardas e Escoltas – Proteção de vidas no entorno dos presídios e nas escoltas de presos;11-batalhoes-e-companhias-de-guardas-e-escoltas-protecao-de-vidas-no-entorno-dos-presidios-e-nas-escoltas-de-presos60;seguranca;;PMMS;Polícia Militar de Mato Grosso do Sul;False;False;False;False;False;Não há custo.;;Minutos;2023-05-12 19:09:02.941660+00:00;2024-09-05 20:47:24.139855+00:00
